CustomerID,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,ChurnRisk
14158,United Kingdom,40,1,507.66,3,1,3,313,Potential Loyalist,Medium
14159,United Kingdom,20,11,4693.01,4,5,5,455,Champions,Low
14161,United Kingdom,216,3,1110.52,1,3,4,134,Needs Attention,Medium
14162,United Kingdom,174,2,289.36,2,3,2,232,At Risk,Medium
14163,United Kingdom,87,4,2445.91,2,4,5,245,At Risk,Medium
14164,United Kingdom,71,2,1631.77,3,3,4,334,Potential Loyalist,Medium
14165,United Kingdom,276,1,122.54,1,1,1,111,Hibernating,High
14167,United Kingdom,39,4,574.84,3,4,3,343,Potential Loyalist,Medium
14171,United Kingdom,98,1,363.79,2,1,2,212,Hibernating,High
14173,United Kingdom,11,4,450.84,5,4,2,542,Loyal Customers,Low
14174,United Kingdom,33,1,134.46,4,1,1,411,New Customers,Low
14175,United Kingdom,60,3,3222.3,3,3,5,335,Potential Loyalist,Medium
14176,United Kingdom,297,4,576.9,1,4,3,143,Needs Attention,Medium
14177,United Kingdom,86,4,559.41,2,4,3,243,At Risk,Medium
14178,United Kingdom,9,7,1620.93,5,5,4,554,Champions,Low
14179,United Kingdom,41,2,719.78,3,3,3,333,Potential Loyalist,Medium
14180,United Kingdom,11,25,4748.52,5,5,5,555,Champions,Low
14184,United Kingdom,67,1,452.89,3,1,2,312,Potential Loyalist,Medium
14185,United Kingdom,331,1,197.65,1,1,1,111,Hibernating,High
14188,United Kingdom,31,6,2054.36,4,5,4,454,Champions,Low
14189,United Kingdom,2,15,4654.08,5,5,5,555,Champions,Low
14191,United Kingdom,2,13,4684.76,5,5,5,555,Champions,Low
14193,United Kingdom,68,2,853.39,3,3,3,333,Potential Loyalist,Medium
14194,United Kingdom,5,21,11349.52,5,5,5,555,Champions,Low
14195,United Kingdom,202,2,1012.0,1,3,4,134,Needs Attention,Medium
14196,United Kingdom,107,1,335.52,2,1,2,212,Hibernating,High
14198,United Kingdom,18,4,701.4,4,4,3,443,Loyal Customers,Low
14199,United Kingdom,218,1,185.4,1,1,1,111,Hibernating,High
14201,United Kingdom,60,7,747.44,3,5,3,353,Potential Loyalist,Medium
14204,United Kingdom,2,1,161.03,5,1,1,511,New Customers,Low
14205,United Kingdom,17,2,466.7,4,3,2,432,Loyal Customers,Low
14206,United Kingdom,239,1,328.16,1,1,2,112,Hibernating,High
14208,United Kingdom,95,1,151.74,2,1,1,211,Hibernating,High
14209,United Kingdom,11,6,2073.43,5,5,5,555,Champions,Low
14210,United Kingdom,106,6,1905.84,2,5,4,254,At Risk,Medium
14211,United Kingdom,53,9,2241.1,3,5,5,355,Potential Loyalist,Medium
14212,United Kingdom,90,1,1070.48,2,1,4,214,Needs Attention,High
14214,United Kingdom,31,5,1004.38,4,4,4,444,Champions,Low
14215,United Kingdom,12,6,1789.72,5,5,4,554,Champions,Low
14216,United Kingdom,3,4,1839.3,5,4,4,544,Champions,Low
14217,United Kingdom,2,17,2004.98,5,5,4,554,Champions,Low
14218,United Kingdom,43,1,169.48,3,1,1,311,Potential Loyalist,Medium
14219,United Kingdom,4,1,89.94,5,1,1,511,New Customers,Low
14220,United Kingdom,247,2,632.4,1,3,3,133,Needs Attention,Medium
14221,United Kingdom,42,9,3432.8,3,5,5,355,Potential Loyalist,Medium
14222,United Kingdom,177,1,683.17,2,1,3,213,Needs Attention,High
14223,United Kingdom,92,3,991.13,2,3,4,234,At Risk,Medium
14224,United Kingdom,110,4,1050.12,2,4,4,244,At Risk,Medium
14226,United Kingdom,29,5,2232.19,4,4,5,445,Champions,Low
14227,United Kingdom,26,10,3350.96,4,5,5,455,Champions,Low
14229,United Kingdom,52,3,1547.2,3,3,4,334,Potential Loyalist,Medium
14231,United Kingdom,184,3,925.71,1,3,3,133,Needs Attention,Medium
14232,United Kingdom,43,5,2048.07,3,4,4,344,Potential Loyalist,Medium
14233,United Kingdom,49,4,1462.72,3,4,4,344,Potential Loyalist,Medium
14234,United Kingdom,22,4,775.46,4,4,3,443,Loyal Customers,Low
14235,United Kingdom,75,5,3144.86,2,4,5,245,At Risk,Medium
14236,United Kingdom,81,2,490.86,2,3,3,233,At Risk,Medium
14237,United Kingdom,373,1,161.0,1,1,1,111,Hibernating,High
14238,United Kingdom,326,1,146.85,1,1,1,111,Hibernating,High
14239,United Kingdom,43,11,2380.85,3,5,5,355,Potential Loyalist,Medium
14240,United Kingdom,30,2,890.34,4,3,3,433,Loyal Customers,Low
14241,United Kingdom,184,1,213.7,1,1,1,111,Hibernating,High
14242,United Kingdom,235,2,280.55,1,3,2,132,Needs Attention,Medium
14243,United Kingdom,9,10,2588.77,5,5,5,555,Champions,Low
14245,United Kingdom,220,2,1693.45,1,3,4,134,Needs Attention,Medium
14246,United Kingdom,111,3,1474.06,2,3,4,234,At Risk,Medium
14247,United Kingdom,278,1,136.77,1,1,1,111,Hibernating,High
14248,United Kingdom,318,1,302.58,1,1,2,112,Hibernating,High
14250,United Kingdom,7,3,1904.05,5,3,4,534,Loyal Customers,Low
14251,United Kingdom,2,5,2879.7,5,4,5,545,Champions,Low
14256,United Kingdom,260,2,969.06,1,3,4,134,Needs Attention,Medium
14257,United Kingdom,64,5,3099.72,3,4,5,345,Potential Loyalist,Medium
14258,United Kingdom,9,9,12669.98,5,5,5,555,Champions,Low
14259,United Kingdom,142,1,120.0,2,1,1,211,Hibernating,High
14261,United Kingdom,51,2,1163.45,3,3,4,334,Potential Loyalist,Medium
14262,United Kingdom,8,8,2618.23,5,5,5,555,Champions,Low
14264,United Kingdom,155,2,333.97,2,3,2,232,At Risk,Medium
14265,Unspecified,109,2,530.18,2,3,3,233,At Risk,Medium
14267,United Kingdom,163,3,1516.24,2,3,4,234,At Risk,Medium
14270,United Kingdom,332,1,492.65,1,1,3,113,Needs Attention,High
14271,United Kingdom,226,1,112.32,1,1,1,111,Hibernating,High
14272,United Kingdom,74,2,437.96,2,3,2,232,At Risk,Medium
14273,United Kingdom,51,4,559.97,3,4,3,343,Potential Loyalist,Medium
14276,United Kingdom,99,3,1119.74,2,3,4,234,At Risk,Medium
14277,France,15,3,4216.2,4,3,5,435,Loyal Customers,Low
14280,United Kingdom,197,1,134.04,1,1,1,111,Hibernating,High
14282,United Kingdom,3,15,3729.34,5,5,5,555,Champions,Low
14284,United Kingdom,31,2,595.25,4,3,3,433,Loyal Customers,Low
14285,United Kingdom,21,4,1910.01,4,4,4,444,Champions,Low
14286,United Kingdom,24,3,4628.75,4,3,5,435,Loyal Customers,Low
14287,United Kingdom,8,3,176.63,5,3,1,531,Loyal Customers,Low
14288,United Kingdom,213,1,426.6,1,1,2,112,Hibernating,High
14289,United Kingdom,9,6,911.26,5,5,3,553,Loyal Customers,Low
14290,United Kingdom,11,5,2314.65,5,4,5,545,Champions,Low
14291,United Kingdom,2,11,3883.25,5,5,5,555,Champions,Low
14292,United Kingdom,8,9,4871.93,5,5,5,555,Champions,Low
14293,United Kingdom,3,4,1046.56,5,4,4,544,Champions,Low
14295,United Kingdom,40,1,166.2,3,1,1,311,Potential Loyalist,Medium
14297,United Kingdom,18,4,1305.33,4,4,4,444,Champions,Low
14298,United Kingdom,8,44,51527.3,5,5,5,555,Champions,Low
14299,United Kingdom,8,9,3965.62,5,5,5,555,Champions,Low
14300,United Kingdom,19,1,43.2,4,1,1,411,New Customers,Low
14301,United Kingdom,117,1,640.14,2,1,3,213,Needs Attention,High
14304,United Kingdom,223,1,383.45,1,1,2,112,Hibernating,High
14305,United Kingdom,71,3,1858.96,3,3,4,334,Potential Loyalist,Medium
14306,United Kingdom,51,2,2093.32,3,3,5,335,Potential Loyalist,Medium
14307,United Kingdom,89,6,2995.72,2,5,5,255,At Risk,Medium
14309,United Kingdom,8,9,2352.53,5,5,5,555,Champions,Low
14311,United Kingdom,243,1,310.26,1,1,2,112,Hibernating,High
14312,United Kingdom,47,6,1611.59,3,5,4,354,Potential Loyalist,Medium
14314,United Kingdom,107,1,120.0,2,1,1,211,Hibernating,High
14315,United Kingdom,45,6,2481.13,3,5,5,355,Potential Loyalist,Medium
14317,United Kingdom,65,1,508.58,3,1,3,313,Potential Loyalist,Medium
14320,United Kingdom,207,2,477.79,1,3,2,132,Needs Attention,Medium
14321,United Kingdom,11,5,1530.75,5,4,4,544,Champions,Low
14323,United Kingdom,115,2,605.06,2,3,3,233,At Risk,Medium
14326,United Kingdom,242,1,183.85,1,1,1,111,Hibernating,High
14327,United Kingdom,163,1,311.65,2,1,2,212,Hibernating,High
14329,United Kingdom,17,7,5014.84,4,5,5,455,Champions,Low
14331,United Kingdom,124,2,462.66,2,3,2,232,At Risk,Medium
14332,United Kingdom,23,3,866.31,4,3,3,433,Loyal Customers,Low
14333,United Kingdom,68,1,415.2,3,1,2,312,Potential Loyalist,Medium
14334,United Kingdom,17,8,2552.21,4,5,5,455,Champions,Low
14335,Germany,16,2,468.26,4,3,2,432,Loyal Customers,Low
14336,United Kingdom,17,4,1614.91,4,4,4,444,Champions,Low
14338,United Kingdom,161,2,588.22,2,3,3,233,At Risk,Medium
14339,United Kingdom,243,1,309.52,1,1,2,112,Hibernating,High
14340,United Kingdom,219,1,134.7,1,1,1,111,Hibernating,High
14341,United Kingdom,45,8,2182.28,3,5,5,355,Potential Loyalist,Medium
14342,United Kingdom,21,4,668.56,4,4,3,443,Loyal Customers,Low
14344,United Kingdom,127,8,889.93,2,5,3,253,At Risk,Medium
14345,United Kingdom,39,1,108.98,3,1,1,311,Potential Loyalist,Medium
14346,United Kingdom,121,2,1021.58,2,3,4,234,At Risk,Medium
14348,United Kingdom,260,1,409.57,1,1,2,112,Hibernating,High
14349,United Kingdom,10,1,133.5,5,1,1,511,New Customers,Low
14350,United Kingdom,274,1,282.93,1,1,2,112,Hibernating,High
14351,United Kingdom,165,1,51.0,2,1,1,211,Hibernating,High
14352,United Kingdom,157,4,1078.96,2,4,4,244,At Risk,Medium
14353,United Kingdom,215,1,90.6,1,1,1,111,Hibernating,High
14354,United Kingdom,6,2,163.62,5,3,1,531,Loyal Customers,Low
14355,United Kingdom,366,1,174.4,1,1,1,111,Hibernating,High
14356,United Kingdom,80,2,701.23,2,3,3,233,At Risk,Medium
14357,United Kingdom,43,1,225.77,3,1,1,311,Potential Loyalist,Medium
14359,United Kingdom,19,3,912.18,4,3,3,433,Loyal Customers,Low
14360,United Kingdom,32,4,2128.23,4,4,5,445,Champions,Low
14362,United Kingdom,22,1,161.2,4,1,1,411,New Customers,Low
14364,United Kingdom,109,8,3717.35,2,5,5,255,At Risk,Medium
14367,United Kingdom,8,16,9261.52,5,5,5,555,Champions,Low
14368,United Kingdom,320,1,155.0,1,1,1,111,Hibernating,High
14371,United Kingdom,295,1,100.5,1,1,1,111,Hibernating,High
14373,United Kingdom,358,1,76.55,1,1,1,111,Hibernating,High
14375,United Kingdom,185,1,257.68,1,1,2,112,Hibernating,High
14377,United Kingdom,191,2,617.05,1,3,3,133,Needs Attention,Medium
14379,United Kingdom,44,2,348.1,3,3,2,332,Potential Loyalist,Medium
14381,United Kingdom,52,1,202.68,3,1,1,311,Potential Loyalist,Medium
14382,United Kingdom,26,1,626.07,4,1,3,413,New Customers,Low
14383,United Kingdom,38,3,1247.69,3,3,4,334,Potential Loyalist,Medium
14385,United Kingdom,9,3,202.11,5,3,1,531,Loyal Customers,Low
14386,United Kingdom,297,1,142.4,1,1,1,111,Hibernating,High
14387,United Kingdom,33,3,1770.56,4,3,4,434,Loyal Customers,Low
14388,United Kingdom,10,8,3212.84,5,5,5,555,Champions,Low
14389,United Kingdom,65,2,1043.46,3,3,4,334,Potential Loyalist,Medium
14390,United Kingdom,10,9,4652.82,5,5,5,555,Champions,Low
14393,United Kingdom,218,1,67.95,1,1,1,111,Hibernating,High
14395,United Kingdom,2,9,3507.71,5,5,5,555,Champions,Low
14396,United Kingdom,65,2,487.99,3,3,2,332,Potential Loyalist,Medium
14397,United Kingdom,3,19,2612.96,5,5,5,555,Champions,Low
14400,United Kingdom,149,1,574.7,2,1,3,213,Needs Attention,High
14401,United Kingdom,4,13,4051.48,5,5,5,555,Champions,Low
14403,United Kingdom,130,4,1475.81,2,4,4,244,At Risk,Medium
14404,United Kingdom,34,6,1474.32,3,5,4,354,Potential Loyalist,Medium
14406,United Kingdom,119,1,156.75,2,1,1,211,Hibernating,High
14407,United Kingdom,107,6,2157.73,2,5,5,255,At Risk,Medium
14408,United Kingdom,11,7,2606.53,5,5,5,555,Champions,Low
14409,United Kingdom,71,6,2059.45,3,5,5,355,Potential Loyalist,Medium
14410,United Kingdom,92,9,1105.07,2,5,4,254,At Risk,Medium
14411,United Kingdom,311,1,1063.0,1,1,4,114,Needs Attention,High
14412,United Kingdom,43,2,770.03,3,3,3,333,Potential Loyalist,Medium
14413,United Kingdom,362,1,122.7,1,1,1,111,Hibernating,High
14414,United Kingdom,92,7,1496.98,2,5,4,254,At Risk,Medium
14415,United Kingdom,1,13,5900.28,5,5,5,555,Champions,Low
14416,United Kingdom,22,2,490.22,4,3,3,433,Loyal Customers,Low
14418,United Kingdom,4,3,1937.25,5,3,4,534,Loyal Customers,Low
14419,United Kingdom,11,6,1058.06,5,5,4,554,Champions,Low
14420,United Kingdom,99,1,387.52,2,1,2,212,Hibernating,High
14421,United Kingdom,57,2,813.11,3,3,3,333,Potential Loyalist,Medium
14422,United Kingdom,1,6,4263.64,5,5,5,555,Champions,Low
14423,United Kingdom,218,1,265.2,1,1,2,112,Hibernating,High
14424,United Kingdom,18,1,322.08,4,1,2,412,New Customers,Low
14426,United Kingdom,24,10,4481.67,4,5,5,455,Champions,Low
14427,United Kingdom,50,2,363.34,3,3,2,332,Potential Loyalist,Medium
14428,United Kingdom,7,5,1244.83,5,4,4,544,Champions,Low
14431,United Kingdom,303,1,470.36,1,1,2,112,Hibernating,High
14432,United Kingdom,10,6,2255.51,5,5,5,555,Champions,Low
14434,United Kingdom,22,6,1372.8,4,5,4,454,Champions,Low
14436,United Kingdom,99,1,89.06,2,1,1,211,Hibernating,High
14437,United Kingdom,366,1,63.0,1,1,1,111,Hibernating,High
14438,United Kingdom,306,1,131.9,1,1,1,111,Hibernating,High
14439,Greece,320,1,2661.24,1,1,5,115,Needs Attention,High
14440,United Kingdom,8,5,2357.68,5,4,5,545,Champions,Low
14441,United Kingdom,1,4,1712.89,5,4,4,544,Champions,Low
14442,Channel Islands,205,2,1589.82,1,3,4,134,Needs Attention,Medium
14443,United Kingdom,54,4,1420.2,3,4,4,344,Potential Loyalist,Medium
14446,United Kingdom,1,4,1039.58,5,4,4,544,Champions,Low
14447,United Kingdom,19,5,1163.23,4,4,4,444,Champions,Low
14448,United Kingdom,9,2,375.35,5,3,2,532,Loyal Customers,Low
14449,United Kingdom,19,4,907.1,4,4,3,443,Loyal Customers,Low
14450,United Kingdom,181,3,483.25,1,3,2,132,Needs Attention,Medium
14451,United Kingdom,60,2,662.59,3,3,3,333,Potential Loyalist,Medium
14452,United Kingdom,11,2,264.44,5,3,2,532,Loyal Customers,Low
14453,United Kingdom,190,1,119.93,1,1,1,111,Hibernating,High
14456,United Kingdom,5,9,3062.4,5,5,5,555,Champions,Low
14457,United Kingdom,311,1,113.64,1,1,1,111,Hibernating,High
14459,United Kingdom,155,1,1837.92,2,1,4,214,Needs Attention,High
14460,United Kingdom,110,3,434.34,2,3,2,232,At Risk,Medium
14461,United Kingdom,148,3,2103.06,2,3,5,235,At Risk,Medium
14462,United Kingdom,66,11,2004.02,3,5,4,354,Potential Loyalist,Medium
14463,United Kingdom,98,3,529.62,2,3,3,233,At Risk,Medium
14465,United Kingdom,247,3,1058.62,1,3,4,134,Needs Attention,Medium
14466,United Kingdom,29,7,2272.4,4,5,5,455,Champions,Low
14467,United Kingdom,18,4,598.76,4,4,3,443,Loyal Customers,Low
14470,United Kingdom,12,2,461.19,5,3,2,532,Loyal Customers,Low
14472,United Kingdom,104,8,1936.84,2,5,4,254,At Risk,Medium
14473,United Kingdom,74,2,234.34,2,3,1,231,At Risk,Medium
14474,United Kingdom,46,1,547.66,3,1,3,313,Potential Loyalist,Medium
14475,United Kingdom,72,3,925.85,3,3,3,333,Potential Loyalist,Medium
14476,United Kingdom,257,1,215.7,1,1,1,111,Hibernating,High
14477,United Kingdom,20,4,1309.6,4,4,4,444,Champions,Low
14479,United Kingdom,254,2,316.25,1,3,2,132,Needs Attention,Medium
14480,United Kingdom,11,1,279.05,5,1,2,512,New Customers,Low
14481,United Kingdom,165,2,636.51,2,3,3,233,At Risk,Medium
14482,United Kingdom,18,6,2068.15,4,5,5,455,Champions,Low
14483,United Kingdom,282,1,137.1,1,1,1,111,Hibernating,High
14484,United Kingdom,50,1,321.92,3,1,2,312,Potential Loyalist,Medium
14485,United Kingdom,39,1,165.75,3,1,1,311,Potential Loyalist,Medium
14487,United Kingdom,27,6,1196.33,4,5,4,454,Champions,Low
14488,United Kingdom,68,1,1064.28,3,1,4,314,Potential Loyalist,Medium
14489,United Kingdom,207,1,463.38,1,1,2,112,Hibernating,High
14491,United Kingdom,175,2,340.93,2,3,2,232,At Risk,Medium
14493,United Kingdom,7,5,2383.24,5,4,5,545,Champions,Low
14494,United Kingdom,26,1,139.56,4,1,1,411,New Customers,Low
14495,United Kingdom,51,2,123.8,3,3,1,331,Potential Loyalist,Medium
14496,United Kingdom,312,2,538.81,1,3,3,133,Needs Attention,Medium
14497,United Kingdom,309,1,475.37,1,1,2,112,Hibernating,High
14498,United Kingdom,43,5,1957.32,3,4,4,344,Potential Loyalist,Medium
14499,United Kingdom,26,3,815.32,4,3,3,433,Loyal Customers,Low
14500,United Kingdom,88,3,356.85,2,3,2,232,At Risk,Medium
14501,United Kingdom,184,2,251.21,1,3,2,132,Needs Attention,Medium
14502,United Kingdom,20,11,2470.67,4,5,5,455,Champions,Low
14503,United Kingdom,3,6,3543.26,5,5,5,555,Champions,Low
14504,United Kingdom,47,4,673.26,3,4,3,343,Potential Loyalist,Medium
14505,United Kingdom,17,8,5905.64,4,5,5,455,Champions,Low
14506,United Kingdom,17,5,2012.17,4,4,4,444,Champions,Low
14507,United Kingdom,24,6,1383.18,4,5,4,454,Champions,Low
14508,United Kingdom,22,2,276.42,4,3,2,432,Loyal Customers,Low
14511,United Kingdom,11,5,1314.81,5,4,4,544,Champions,Low
14512,United Kingdom,188,2,275.28,1,3,2,132,Needs Attention,Medium
14513,United Kingdom,101,3,455.59,2,3,2,232,At Risk,Medium
14514,United Kingdom,61,3,1055.35,3,3,4,334,Potential Loyalist,Medium
14515,United Kingdom,18,6,2102.09,4,5,5,455,Champions,Low
14517,United Kingdom,33,2,330.45,4,3,2,432,Loyal Customers,Low
14518,United Kingdom,64,1,174.37,3,1,1,311,Potential Loyalist,Medium
14520,United Kingdom,2,2,270.6,5,3,2,532,Loyal Customers,Low
14522,United Kingdom,24,4,974.54,4,4,4,444,Champions,Low
14523,United Kingdom,108,1,241.09,2,1,1,211,Hibernating,High
14524,United Kingdom,32,9,1867.68,4,5,4,454,Champions,Low
14525,United Kingdom,20,9,4332.2,4,5,5,455,Champions,Low
14527,United Kingdom,3,55,8508.82,5,5,5,555,Champions,Low
14528,United Kingdom,37,1,364.22,3,1,2,312,Potential Loyalist,Medium
14529,United Kingdom,60,3,620.04,3,3,3,333,Potential Loyalist,Medium
14530,United Kingdom,26,6,2925.91,4,5,5,455,Champions,Low
14532,United Kingdom,236,4,932.85,1,4,3,143,Needs Attention,Medium
14533,United Kingdom,25,7,1949.72,4,5,4,454,Champions,Low
14534,United Kingdom,3,18,4447.05,5,5,5,555,Champions,Low
14535,United Kingdom,60,3,2864.19,3,3,5,335,Potential Loyalist,Medium
14536,United Kingdom,260,1,171.8,1,1,1,111,Hibernating,High
14537,United Kingdom,58,1,355.56,3,1,2,312,Potential Loyalist,Medium
14538,United Kingdom,65,2,388.25,3,3,2,332,Potential Loyalist,Medium
14539,United Kingdom,16,2,537.48,4,3,3,433,Loyal Customers,Low
14540,United Kingdom,10,3,996.26,5,3,4,534,Loyal Customers,Low
14541,United Kingdom,59,8,1461.65,3,5,4,354,Potential Loyalist,Medium
14542,United Kingdom,186,1,103.25,1,1,1,111,Hibernating,High
14543,United Kingdom,29,16,3630.33,4,5,5,455,Champions,Low
14544,United Kingdom,24,2,2024.45,4,3,4,434,Loyal Customers,Low
14546,United Kingdom,5,5,2578.09,5,4,5,545,Champions,Low
14547,United Kingdom,4,8,4007.54,5,5,5,555,Champions,Low
14548,United Kingdom,151,2,652.8,2,3,3,233,At Risk,Medium
14549,United Kingdom,311,1,289.24,1,1,2,112,Hibernating,High
14550,United Kingdom,11,2,765.62,5,3,3,533,Loyal Customers,Low
14551,United Kingdom,18,2,186.23,4,3,1,431,Loyal Customers,Low
14552,United Kingdom,152,1,165.07,2,1,1,211,Hibernating,High
14553,United Kingdom,19,5,859.27,4,4,3,443,Loyal Customers,Low
14554,United Kingdom,10,4,2381.04,5,4,5,545,Champions,Low
14555,United Kingdom,57,2,324.14,3,3,2,332,Potential Loyalist,Medium
14557,United Kingdom,85,1,788.38,2,1,3,213,Needs Attention,High
14560,United Kingdom,7,22,2237.77,5,5,5,555,Champions,Low
14561,United Kingdom,76,3,1080.76,2,3,4,234,At Risk,Medium
14562,United Kingdom,4,18,5074.77,5,5,5,555,Champions,Low
14565,United Kingdom,96,4,3099.12,2,4,5,245,At Risk,Medium
14566,Channel Islands,111,1,1432.0,2,1,4,214,Needs Attention,High
14567,United Kingdom,57,2,1530.36,3,3,4,334,Potential Loyalist,Medium
14569,United Kingdom,1,1,227.39,5,1,1,511,New Customers,Low
14570,United Kingdom,281,2,218.06,1,3,1,131,Needs Attention,Medium
14572,United Kingdom,3,7,2832.84,5,5,5,555,Champions,Low
14573,United Kingdom,180,9,1653.42,1,5,4,154,Cannot Lose Them,Medium
14576,United Kingdom,372,1,35.4,1,1,1,111,Hibernating,High
14577,United Kingdom,13,4,859.71,5,4,3,543,Loyal Customers,Low
14578,United Kingdom,3,1,168.63,5,1,1,511,New Customers,Low
14581,United Kingdom,17,1,138.6,4,1,1,411,New Customers,Low
14582,United Kingdom,41,1,114.11,3,1,1,311,Potential Loyalist,Medium
14583,United Kingdom,6,5,1052.55,5,4,4,544,Champions,Low
14584,United Kingdom,169,4,1042.26,2,4,4,244,At Risk,Medium
14585,United Kingdom,50,1,157.05,3,1,1,311,Potential Loyalist,Medium
14586,United Kingdom,277,1,237.36,1,1,1,111,Hibernating,High
14587,United Kingdom,19,9,1601.14,4,5,4,454,Champions,Low
14589,United Kingdom,372,1,39.75,1,1,1,111,Hibernating,High
14591,United Kingdom,15,4,1447.14,4,4,4,444,Champions,Low
14592,United Kingdom,35,3,570.46,3,3,3,333,Potential Loyalist,Medium
14593,United Kingdom,22,3,617.99,4,3,3,433,Loyal Customers,Low
14594,United Kingdom,7,2,379.83,5,3,2,532,Loyal Customers,Low
14595,United Kingdom,20,6,1740.6,4,5,4,454,Champions,Low
14597,United Kingdom,11,2,883.15,5,3,3,533,Loyal Customers,Low
14598,United Kingdom,44,1,221.97,3,1,1,311,Potential Loyalist,Medium
14600,United Kingdom,306,1,393.33,1,1,2,112,Hibernating,High
14601,United Kingdom,11,1,213.96,5,1,1,511,New Customers,Low
14603,United Kingdom,275,1,660.0,1,1,3,113,Needs Attention,High
14606,United Kingdom,1,93,12156.65,5,5,5,555,Champions,Low
14607,United Kingdom,16,14,16569.5,4,5,5,455,Champions,Low
14608,United Kingdom,4,4,1785.15,5,4,4,544,Champions,Low
14609,United Kingdom,72,4,601.56,3,4,3,343,Potential Loyalist,Medium
14616,United Kingdom,243,3,406.08,1,3,2,132,Needs Attention,Medium
14618,United Kingdom,9,3,553.44,5,3,3,533,Loyal Customers,Low
14619,United Kingdom,246,1,394.44,1,1,2,112,Hibernating,High
14620,United Kingdom,206,2,412.78,1,3,2,132,Needs Attention,Medium
14621,United Kingdom,1,5,1788.36,5,4,4,544,Champions,Low
14622,United Kingdom,185,1,320.58,1,1,2,112,Hibernating,High
